id,STOI,PESQ,SI-SDR,MOS,MOS_z_score_vs_ref,MOS_percentile_rank_vs_ref,PESQ_z_score_vs_ref,PESQ_percentile_rank_vs_ref,STOI_z_score_vs_ref,STOI_percentile_rank_vs_ref,SI-SDR_z_score_vs_ref,SI-SDR_percentile_rank_vs_ref
IQT0003_0184_A__20250314__Recuerdo_agradable__voJR.wav,0.979822099208832,2.20914220809937,14.5597066879272,2.9478056,1.515128553245591,91.9831223628692,0.1322491966550579,58.22784810126583,0.9723712303150079,92.40506329113924,0.44406407667623243,64.55696202531645
LIM0003_0105_A__20250310__Lámina_1__H16R.wav,0.856206178665161,1.81143367290497,10.6875514984131,2.2046702,0.25928872356353316,64.55696202531645,-0.43166093753994494,38.39662447257384,0.03672922143999035,37.9746835443038,0.02419385053823422,45.9915611814346
LIM0003_0171_A__20250605__Recuerdo_agradable__i9bg.wav,0.724889278411865,1.20633065700531,-0.397880673408508,1.5604593,-0.8293765545746427,18.9873417721519,-1.289635289865544,8.438818565400844,-0.9572010733947132,13.080168776371309,-1.17783517077386,14.345991561181435
IQT0012_0102_A__20250517__Recuerdo_agradable__boNz.wav,0.803091883659363,1.86776161193848,10.5622081756592,1.5426751,-0.8594304407157571,17.721518987341774,-0.35179366578579896,40.92827004219409,-0.3652899154206909,26.160337552742618,0.01060247139824357,45.56962025316456
LIM0002_0064_A__20250126__Re-narración_de_video__9MGP.wav,0.890870273113251,1.73115015029907,8.0990571975708,1.6899506,-0.6105465376795948,27.0042194092827,-0.5454947831832407,35.44303797468355,0.2990998191963386,49.36708860759494,-0.2564849017996745,32.91139240506329
LIM0007_0049_A__20250116__Rutina__KuGi.wav,0.964167475700378,2.69645977020264,21.0685043334961,2.1564689,0.17783235318681134,62.447257383966246,0.8232157903363136,76.79324894514768,0.8538822579948327,86.07594936708861,1.1498339142933085,89.02953586497891
LIM0008_0137_A__20250513__Recuerdo_agradable__pL0z.wav,0.929555296897888,2.18294072151184,17.3911113739014,1.6296514,-0.7124473986235954,23.628691983122362,0.09509816138632636,55.69620253164557,0.5919046068648375,64.13502109704642,0.751082382401049,76.37130801687763
Tum0004_0318__20250605__Rutina__0tSw.wav,0.93156760931015,2.39541006088257,14.4764013290405,1.9300299,-0.20483158018707373,47.257383966244724,0.3963580114378399,64.55696202531645,0.6071356872921183,64.55696202531645,0.43503100900141783,63.71308016877637
TUM0004_0175__A__20250116__Lámina_1__lD52.wav,0.76394134759903,1.68451106548309,1.71407687664032,1.6263922,-0.7179551878809768,23.628691983122362,-0.6116242479795039,32.91139240506329,-0.6616181395435932,20.675105485232066,-0.9488288291545488,16.455696202531644
LIM0004_0063_A__20250129__Rutina__wwKp.wav,0.938182294368744,2.42572641372681,10.6384630203247,1.720949,-0.558161702592454,29.535864978902953,0.43934350731698185,64.9789029535865,0.6572018696178163,70.042194092827,0.0188710291669314,45.9915611814346
