id,STOI,PESQ,SI-SDR,MOS
IQT0012_0065_A__20250326__Recuerdo_agradable__7OGD.wav,0.734211266040802,1.33291304111481,1.9504497051239,1.9316715
LIM0008_0088_A__20250312__Recuerdo_agradable__HdV1.wav,0.830663561820984,1.41961908340454,3.16838455200195,1.5548517
TUM0002_0236_P__20250503__Recuerdo_agradable__dKqg.wav,0.88070559501648,2.01251721382141,10.2287359237671,1.1555339
LIM0007_0077_P__20250313__Recuerdo_agradable__vFoF.wav,0.915552198886871,2.18152952194214,12.1011228561401,1.4361254
LIM0004_0013_P__20241110__Recuerdo_agradable__a5rL.wav,0.823998987674713,1.7686083316803,10.4342775344849,1.4203576
LIM0002_0098_A__20250318__Re-narración_de_video__zA6z.wav,0.849292635917664,1.30129528045654,5.97328186035156,1.6797905
LIM0007_0049_A__20250116__Lámina_1__JMg0.wav,0.940934836864471,1.93622648715973,9.77966499328613,2.3457763
LIM0007_0005_P__20241016__Recuerdo_agradable__PPvu.wav,0.970665514469147,2.78653812408447,17.5441074371338,2.6238306
LIM0005_0035__20241111__Re-narración_de_video__Twxn.wav,0.935238420963287,2.10278248786926,13.0135383605957,2.59605
TUM0007_0209_A__20250523__Rutina__rmWs.wav,0.946142256259918,2.66904163360596,13.9754133224487,1.9092706
LIM0010_0010_A__20250117__Recuerdo_agradable__LT9T.wav,0.740206360816956,1.14958560466766,1.71550714969635,1.552411
LIM0002_0097_P__20250324__Recuerdo_agradable__zr53.wav,0.797642290592194,1.331951379776,4.79735374450684,1.7472773
LIM0002_0004_A__20241024__Lámina_1__53JV.wav,0.927661061286926,2.61195468902588,15.7050676345825,1.875785
LIM0007_0046_A__20241216__Lámina_1__K2bG.wav,0.950342237949371,2.12898445129395,11.9488983154297,2.0368218
TUM0004_0193A__20250314__Rutina__IjnI.wav,0.807782828807831,1.51061856746674,6.90695095062256,1.5920885
IQT0012_0051_P__20250314__Recuerdo_agradable__JmTE.wav,0.698007047176361,1.23316717147827,-3.82602715492249,1.1775935
LIM0002_0062_A__20250211__Re-narración_de_video__bWpt.wav,0.770591259002686,1.37252390384674,5.8695707321167,1.528222
TUM0004_0115_A__20241105__Lámina_1__dkTN.wav,0.904903292655945,1.83333480358124,9.38320064544678,1.8955088
LIM0002_0097_A__20250324__Recuerdo_agradable__78sU.wav,0.69184535741806,1.16484868526459,-4.92173480987549,1.8098879
LIM0002_0017_A__20241029__Recuerdo_agradable__Cz2Y.wav,0.889756858348846,2.50635576248169,15.9950180053711,1.5920135
LIM004_0064_A__20250125__Recuerdo_agradable__LI77.wav,0.854787886142731,1.49772417545319,6.3460636138916,1.2479341
LIM0006_0161_A__20250529__Recuerdo_agradable__zQxq.wav,0.91969507932663,2.03457880020142,10.5362482070923,1.9393326
LIM0002_0152_A__20250508__Lámina_1__WoRx.wav,0.740200698375702,1.24585247039795,0.536875188350678,1.0852582
LIM0010_0036_A__20250303__Rutina__jjEi.wav,0.94396835565567,2.03046941757202,8.3928394317627,1.9199249
LIM0007_0031_A__20241115__Lámina_1__pBZL.wav,0.903700113296509,1.8140275478363,12.2995300292969,1.4919492
LIM0002_0023P__20241012__Rutina__quJg.wav,0.963001430034637,2.24416255950928,12.1189222335815,3.6978528
