id,STOI,PESQ,SI-SDR,MOS
REDLAT_AF401_Phonological2.wav,0.888966202735901,2.13629293441772,12.4480381011963,1.4379066
REDLAT_AF491_Phonological.wav,0.390556484460831,1.63405776023865,-14.8459119796753,1.7210215
REDLAT_AF384_Boat.wav,0.955573618412018,2.56436824798584,21.4573192596436,1.0472059
REDLAT_AF178_CraftIm.wav,0.714966893196106,1.26835680007935,2.7562530040741,1.1994132
REDLAT_BN00217_Boat.wav,0.944907188415527,2.42992258071899,17.978816986084,1.1751431
REDLAT_BN00162_Semantic.wav,0.834532678127289,1.48099660873413,4.6426944732666,1.4917297
REDLAT_BN00160_CraftIm.wav,0.733175933361053,1.12669444084167,-6.43519449234009,0.8636483
REDLAT_AF121_Fugu.wav,0.896803855895996,1.86136531829834,15.6320629119873,1.254949
REDLAT_AF072_Phonological.wav,0.763546764850616,1.56975722312927,-3.79748582839966,0.87824786
REDLAT_AF522_Semantic.wav,0.851147711277008,1.70027136802673,8.67235851287842,1.6706378
REDLAT_AF086_Semantic2.wav,0.821821630001068,1.55590629577637,9.23126125335693,1.2849334
REDLAT_AF195_Fugu.wav,0.485978990793228,1.18467795848846,-11.4351854324341,1.2164593
REDLAT_BE00187_Semantic2.wav,0.848437190055847,1.78710281848907,13.1219358444214,1.0565621
REDLAT_BE00267_CraftIm.wav,0.682028293609619,1.22490692138672,1.44779849052429,1.40844
REDLAT_AF313_Semantic2.wav,0.648700416088104,1.31976759433746,5.64333915710449,1.7523805
REDLAT_AF055_Fugu.wav,0.807216167449951,1.3581120967865,1.34150171279907,2.0193276
REDLAT_AF443_Semantic2.wav,0.614331603050232,1.27058327198029,-1.88643729686737,2.1803734
REDLAT_BN00169_CraftIm.wav,0.894872069358826,1.77235770225525,11.17933177948,1.7316215
REDLAT_BN00142_Semantic.wav,0.637312710285187,1.24174666404724,1.66397535800934,2.089707
REDLAT_AF151_Phonological2.wav,0.661073327064514,1.33115494251251,2.15133905410767,1.9725811
REDLAT_AF485_CraftDe.wav,0.892887651920319,1.77027440071106,11.3179016113281,1.3897781
REDLAT_AF366_Semantic.wav,0.858136236667633,1.92311429977417,18.5930099487305,1.7246938
REDLAT_BN00136_Fugu.wav,0.787207305431366,1.4101814031601,7.30004215240479,1.8671585
REDLAT_AF594_Boat.wav,0.858485519886017,1.65900921821594,11.0772972106934,2.236214
REDLAT_BN00202_Phonological2.wav,0.753796517848969,1.55624353885651,3.37649297714233,1.9339567
REDLAT_AF088_Phonological2.wav,0.425647675991058,1.32235407829285,-13.7091464996338,1.9607248
REDLAT_AF176_Semantic.wav,0.733282446861267,1.31800150871277,4.59516334533691,1.7150793
REDLAT_AF344_Phonological.wav,0.796679437160492,1.31769156455994,5.06984996795654,1.383465
REDLAT_AF496_Semantic2.wav,0.625040352344513,1.25824868679047,-4.14286184310913,1.5887309
REDLAT_AF566_Semantic2.wav,0.874631285667419,1.37215292453766,6.88485240936279,1.9108065
