id,STOI,PESQ,SI-SDR
REDLAT_CU138_CraftDe.wav,0.8396266102790833,1.3506762981414795,4.50956916809082
REDLAT_CU357_Phonological2.wav,0.729185938835144,1.4677648544311523,8.259075164794922
REDLAT_CU030_Phonological2.wav,0.6618830561637878,1.1571940183639526,-2.625669002532959
REDLAT_CU277_CraftDe.wav,0.715637743473053,1.201539397239685,1.8641325235366821
REDLAT_LO00596_Semantic.wav,0.8180516958236694,1.6952760219573975,12.733433723449707
REDLAT_CU195_CraftDe.wav,0.51554936170578,1.193237066268921,-11.433903694152832
REDLAT_CU521_Semantic.wav,0.46073204278945923,1.1694612503051758,-10.07278060913086
REDLAT_CU518_CraftIm.wav,0.48406699299812317,1.152716875076294,-13.55662727355957
REDLAT_CU257_CraftDe.wav,0.44356364011764526,1.3346731662750244,-13.801523208618164
REDLAT_CU771_CraftIm.wav,0.8648088574409485,1.6981556415557861,9.149504661560059
REDLAT_CU047_Fugu.wav,0.5981990098953247,1.1276323795318604,-7.214019775390625
REDLAT_CU345_Fugu.wav,0.853439450263977,1.4878841638565063,5.7675065994262695
REDLAT_CU503_CraftIm.wav,0.7182677984237671,1.2835474014282227,4.817859172821045
REDLAT_CU385_Fugu.wav,0.7701010704040527,1.1059848070144653,4.9096455574035645
REDLAT_LO00527_Phonological2.wav,0.40805789828300476,1.2677204608917236,-6.5997314453125
REDLAT_CU071_Fugu.wav,0.7478460669517517,1.2774816751480103,5.325952529907227
REDLAT_CU260_Fugu.wav,0.8760237693786621,1.7098097801208496,7.36398458480835
REDLAT_CU036_CraftIm.wav,0.7667821049690247,1.4955240488052368,6.7312188148498535
REDLAT_LO00541_CraftDe.wav,0.5737291574478149,1.2253265380859375,-6.465161323547363
REDLAT_LO00552_Phonological2.wav,0.5534173846244812,1.2364696264266968,-2.580423593521118
REDLAT_CU403_CraftIm.wav,0.4006432890892029,1.1750376224517822,-14.191909790039062
REDLAT_CU262_CraftIm.wav,0.6719146370887756,1.1343326568603516,-4.063727378845215
REDLAT_CU557_Phonological2.wav,0.5490962862968445,1.2243465185165405,0.028956618160009384
REDLAT_CU089_Fugu.wav,0.8922967910766602,1.8003795146942139,11.086780548095703
REDLAT_LO00484_Phonological2.wav,0.7772812843322754,1.4952608346939087,4.727819442749023
REDLAT_CU161_Fugu.wav,0.7666655778884888,1.1597676277160645,2.920942783355713
