id,STOI,PESQ,SI-SDR,MOS,MOS_z_score_vs_ref,MOS_percentile_rank_vs_ref,PESQ_z_score_vs_ref,PESQ_percentile_rank_vs_ref,STOI_z_score_vs_ref,STOI_percentile_rank_vs_ref,SI-SDR_z_score_vs_ref,SI-SDR_percentile_rank_vs_ref
LIM0010_0010_A__20250117__Recuerdo_agradable__LT9T.wav,0.740206360816956,1.14958560466766,1.71550714969635,1.552411,-0.448003544227232,35.927959045210635,-0.8830488267316526,3.0099303028433972,0.27872797201311217,55.17794362548572,0.07790619540742244,50.93443532967372
LIM0002_0097_P__20250324__Recuerdo_agradable__zr53.wav,0.797642290592194,1.331951379776,4.79735374450684,1.7472773,-0.032991437024643744,52.92049589835317,-0.37030756396243747,50.83574909023623,0.6063905089325989,66.03342996360945,0.40137658667536624,62.22167396533646
LIM0002_0004_A__20241024__Lámina_1__53JV.wav,0.927661061286926,2.61195468902588,15.7050676345825,1.875785,0.24069493855059998,63.51076296798865,3.2285613177871992,98.3963486091408,1.348126220702268,92.3888237833837,1.5462494320022193,94.5969283907975
LIM0007_0046_A__20241216__Lámina_1__K2bG.wav,0.950342237949371,2.12898445129395,11.9488983154297,2.0368218,0.5836594311548199,74.18738049713193,1.870637828977415,93.94313205452414,1.4775186047834217,95.85517794362548,1.1520021773267424,86.46148152716955
TUM0004_0193A__20250314__Rutina__IjnI.wav,0.807782828807831,1.51061856746674,6.90695095062256,1.5920885,-0.3635012835308945,39.5361746746438,0.13203471697021332,68.93850613705051,0.6642406123516108,68.09967310183185,0.6227997538210285,69.82668229198791
IQT0012_0051_P__20250314__Recuerdo_agradable__JmTE.wav,0.698007047176361,1.23316717147827,-3.82602715492249,1.1775935,-1.2462626608184855,8.413001912045889,-0.6480501375025916,31.431567260840065,0.03798782524700775,48.14038117559983,-0.5037328364503639,33.016714981804725
LIM0002_0062_A__20250211__Re-narración_de_video__bWpt.wav,0.770591259002686,1.37252390384674,5.8695707321167,1.528222,-0.49951952139272143,33.75069388762104,-0.25623348831196635,55.85641152161845,0.4520688208952845,60.87090606303583,0.5139164026059592,65.95324739406648
TUM0004_0115_A__20241105__Lámina_1__dkTN.wav,0.904903292655945,1.83333480358124,9.38320064544678,1.8955088,0.28270125672897356,64.93554554986738,1.039386605355928,86.1962622586813,1.218296892032311,87.59020539073582,0.8827067391364903,78.69610806143218
LIM0002_0097_A__20250324__Recuerdo_agradable__78sU.wav,0.69184535741806,1.16484868526459,-4.92173480987549,1.8098879,0.10035207613909189,58.37291062727441,-0.8401350112727546,6.951211990378091,0.002836398155700448,47.098007771541354,-0.6187382310925728,29.901930549558994
LIM0002_0017_A__20241029__Recuerdo_agradable__Cz2Y.wav,0.889756858348846,2.50635576248169,15.9950180053711,1.5920135,-0.3636610130892646,39.517671004749275,2.9316584207870626,97.82273484241041,1.1318889743792035,84.57410719792759,1.576682601532853,94.96700178868808
LIM004_0064_A__20250125__Recuerdo_agradable__LI77.wav,0.854787886142731,1.49772417545319,6.3460636138916,1.2479341,-1.0964563545054167,12.323444149756368,0.0957807277568252,68.06883365200764,0.9323967368310188,77.44402639856905,0.5639290603299544,67.64941713439832
LIM0006_0161_A__20250529__Recuerdo_agradable__zQxq.wav,0.91969507932663,2.03457880020142,10.5362482070923,1.9393326,0.3760340063302375,68.1613520014803,1.6052060464788789,91.83988157651267,1.3026816032236321,90.6988219330167,1.0037305261556364,82.18096589156849
LIM0002_0152_A__20250508__Lámina_1__WoRx.wav,0.740200698375702,1.24585247039795,0.536875188350678,1.0852582,-1.442911683364627,4.743107382964288,-0.6123840363231476,34.76839573182014,0.2786956687166616,55.17794362548572,-0.04580292831709333,46.875963732807
LIM0010_0036_A__20250303__Rutina__jjEi.wav,0.94396835565567,2.03046941757202,8.3928394317627,1.9199249,0.3347008949972074,66.79824831924998,1.5936520691092293,91.74736322704003,1.4411566541620418,94.92999444889902,0.7787584991992966,75.21125023129586
LIM0007_0031_A__20241115__Lámina_1__pBZL.wav,0.903700113296509,1.8140275478363,12.2995300292969,1.4919492,-0.5767706990572945,30.46320853635971,0.985102150471849,85.58564115216184,1.2114329515890252,87.38666502189601,1.1888044561509248,87.47918337136865
LIM0002_0023P__20241012__Rutina__quJg.wav,0.963001430034637,2.24416255950928,12.1189222335815,3.6978528,4.121202738739676,99.95065688028124,2.1944736398065747,95.51594399555911,1.5497372144627868,97.50200456423858,1.1698478752346404,86.84389070498982
TUM0004_0185_A__20250311__Rutina__x3Fc.wav,0.819656312465668,1.29724836349487,4.28886413574219,1.2139423,-1.1688496238680972,10.214025781780052,-0.46787887842271064,45.51902794054154,0.7319768846227039,70.51748596805032,0.3480055548466715,60.43915376549682
LIM0004_0103_P__20250317__Re-narración_de_video__QiCx.wav,0.968909800052643,2.06226205825806,12.9695234298706,1.9461819,0.39062114851881863,68.51908961944119,1.6830405452223802,92.41349534324307,1.5834434940813946,98.21747980016036,1.2591269140550445,89.26170357120829
LIM0010_0128_A__20250613__Rutina__jJpK.wav,0.946395874023438,2.61690759658813,16.9396209716797,2.225214,0.9848834699061662,83.82779251218157,3.242486957487623,98.40251649910564,1.455005247366925,95.30623573675445,1.6758280592007395,96.1450687719731
TUM0006_0129P__20250208__Rutina__6Gdv.wav,0.947566986083984,2.73157930374145,16.0024662017822,2.3693964,1.2919526842625044,89.10133843212236,3.5648989665105058,98.82193301671498,1.4616862491418965,95.45426509591069,1.5774643636787677,94.97316967865292
LIM0003_0143_A__20250507__Recuerdo_agradable__WKIy.wav,0.898219168186188,1.83157396316528,9.86795711517334,1.6539339,-0.23178743780802227,45.081107753037685,1.0344358105158435,86.15925491889224,1.1801650608002439,86.31345216801331,0.9335867424423525,80.07154752359217
TUM0009_0316-P__20250609__Rutina__nkIi.wav,0.871619820594788,1.56121850013733,5.78938245773315,1.5320319,-0.49140547280027036,34.07759205575773,0.2743019453366231,72.5775612163079,1.0284201557154333,80.86103743909209,0.5054998472415143,65.58934188614074
TUM0004_0259P__20250425__Rutina__qtqc.wav,0.907175958156586,1.62920427322388,10.4457769393921,1.4167813,-0.7368578386652898,24.091778202676863,0.46545135986920116,76.79023006229568,1.2312620750879957,88.1021402578178,0.9942346685711709,81.89107506322087
LIM0004_0075_A__20250227__Re-narración_de_video__9K3P.wav,0.908573091030121,1.70321273803711,6.43816137313843,1.7293533,-0.07116467174762624,51.434034416826,0.6735342289349722,80.78702275951396,1.2392324884433208,88.3180164065873,0.5735956343471809,67.94547585271079
HUA0006_0013A__20241125__Re-narración_de_video__6Lhs.wav,0.909314811229706,1.77688372135162,11.5925188064575,2.2994053,1.14289071769144,86.67735767593905,0.8806682319664658,84.28421636957997,1.243463880243393,88.42903842595447,1.1145966103523084,85.41910812311107
LIM0006_0078_A__20250222__Recuerdo_agradable__uw9M.wav,0.933595538139343,2.01361751556396,10.1414136886597,2.2771113,1.095410574034099,85.93721088015789,1.5462711090001158,91.36495404921976,1.381981435519235,93.33251094800468,0.9622887242247596,80.92271633874051
LIM0006_0067_A__20250314__Recuerdo_agradable__fG32.wav,0.913548827171326,1.76240205764771,9.24392032623291,2.4849346,1.5380175597406867,92.3024733238759,0.8399514553117966,83.66742737309566,1.2676182451194862,89.40356504039967,0.8680878871054065,78.21501264417442
LIM0007_0135_A__20250528__Rutina__uyDh.wav,0.948326289653778,2.19858884811401,12.5508136749268,1.707063,-0.11863693541342117,49.58366742737309,2.0663381806393697,94.94233022882871,1.46601795117831,95.60229445506691,1.215179169061039,88.21316227718496
IQT0004_0047_P__20250115__Rutina__VjQh.wav,0.738388657569885,1.30107307434082,0.964866816997528,1.5828614,-0.38315249163803755,38.66650218960093,-0.45712528681422737,46.12348115709615,0.26835827381839716,54.89422068710294,-0.0008809585438657955,48.44877567384198
TUM0008_0209P__20250409__Re-narración_de_video__qA0r.wav,0.96677964925766,2.55528283119202,18.5755081176758,1.7658103,0.006478801712303724,54.56732251896626,3.0692222097119704,98.03861099117991,1.571291333992117,97.92758897181274,1.8475306533780778,97.67470548325417
IQT0011_0380_P__20250609__Rutina__uhcc.wav,0.669778406620026,1.23043608665466,-2.14148283004761,1.3050376,-0.9748414633536732,15.857645099611423,-0.6557288802949587,30.6050700055511,-0.12305192834752186,43.55147104175661,-0.3269231883669625,38.09905631283538
LIM0008_0103_P__20250328__Recuerdo_agradable__e2ub.wav,0.767686188220978,1.2607159614563,5.04799127578735,2.0354404,0.5807174256623898,74.1257015974835,-0.5705937104251568,38.38277925121815,0.4354958696783357,60.32813174612964,0.42768348347102697,63.02349966076605
LIM0007_0078_P__20250314__Recuerdo_agradable__xDF4.wav,0.945812821388245,2.84722137451172,15.6139440536499,1.9623944,0.42514935471979826,69.69715660272621,3.8900392586556154,99.2845247640782,1.4516790279368126,95.20754949731696,1.536685107668997,94.44273114167643
LIM0003_0091_A__20250219__Rutina__5icf.wav,0.8099644780159,1.68112707138062,7.64425611495972,1.9149888,0.32418834735627233,66.4281749213594,0.6114379688016155,79.63979522605317,0.6766865624212212,68.5499290692654,0.7001872494847061,72.50354653672979
LIM0007_0005_A__20241016__Recuerdo_agradable__VmAF.wav,0.970770537853241,3.06235766410828,17.6637077331543,2.0163534,0.5400673179209491,72.97847406402269,4.494918396364931,99.7286128415469,1.5940586973291142,98.40868438907049,1.7518281522749795,96.90988712761364
LIM0004_0111_A__20250327__Re-narración_de_video__6nZy.wav,0.911470055580139,1.84275686740875,11.5940647125244,1.8294095,0.14192776342809962,59.87170788873126,1.0658777652346911,86.52932831678282,1.2557591949411404,88.9779806328255,1.114758868539061,85.4376117930056
LIM0003_0152_P__20250513__Recuerdo_agradable__7pWd.wav,0.916166543960571,1.89726996421814,13.1032962799072,2.0572565,0.6271797725737965,75.32844014062789,1.2191472812878097,88.33035218651699,1.2825518890503365,90.01418614691913,1.2731677025275245,89.57626595941528
